region,date,dis,id,catg,target
103,28/11/2011,69,train_Client_102193,11,0
101,11/2/1998,60,train_Client_102194,11,0
104,10/11/1993,69,train_Client_102196,11,0
301,12/1/2013,62,train_Client_102197,11,0
101,20/12/2010,60,train_Client_102198,11,0
101,13/5/2010,60,train_Client_102199,11,0
101,27/10/2014,60,train_Client_1022,11,0
302,30/3/2012,62,train_Client_10220,11,0
101,20/10/2008,60,train_Client_102200,11,0
304,10/12/2018,62,train_Client_102201,11,0
311,28/2/2006,63,train_Client_102203,11,0
379,12/5/2017,63,train_Client_102206,11,0
307,20/8/2007,62,train_Client_102208,11,0
372,25/11/1987,63,train_Client_102209,11,0
301,26/3/2013,62,train_Client_10221,11,0
312,5/12/2016,63,train_Client_102210,11,0
104,8/10/2016,69,train_Client_102211,11,0
101,15/9/1983,60,train_Client_102212,11,0
101,18/7/2008,60,train_Client_102213,11,0
103,11/2/2019,69,train_Client_102216,51,1
101,15/11/1983,60,train_Client_102218,11,0
307,6/3/2015,62,train_Client_102219,11,0
304,16/10/2003,62,train_Client_10222,11,0
101,8/1/1986,60,train_Client_102221,11,0
101,30/3/1984,60,train_Client_102222,11,0
101,15/9/1998,60,train_Client_102223,11,0
101,8/6/2012,60,train_Client_102224,11,0
301,10/9/2004,62,train_Client_102226,11,0
304,18/6/2014,62,train_Client_102227,11,0
304,27/9/2010,62,train_Client_102228,11,0
101,25/11/1994,60,train_Client_102229,11,0
103,23/11/2010,69,train_Client_10223,11,0
101,22/6/1992,60,train_Client_102230,11,0
311,30/3/2000,63,train_Client_102231,11,0
101,2/2/2010,60,train_Client_102232,11,0
101,25/12/2005,60,train_Client_102238,11,0
311,27/5/1997,63,train_Client_102240,11,0
308,28/10/2015,63,train_Client_102241,11,0
302,31/3/1979,62,train_Client_102243,11,0
104,30/5/2011,69,train_Client_102246,11,0
103,19/1/2009,69,train_Client_102247,11,0
308,31/3/2004,63,train_Client_102249,11,1
101,30/4/1993,60,train_Client_10225,11,0
101,31/10/2013,60,train_Client_102251,11,1
103,15/8/2017,69,train_Client_102252,11,0
103,15/1/2016,69,train_Client_102254,11,0
101,12/1/2007,60,train_Client_102255,11,0
103,30/4/1998,69,train_Client_102257,11,0
104,30/4/2013,69,train_Client_102259,11,0
311,16/12/1986,63,train_Client_10226,11,0
312,19/9/2013,63,train_Client_102260,11,0
311,16/11/2013,63,train_Client_102261,11,0
303,28/9/2013,62,train_Client_102262,11,0
101,22/2/2018,60,train_Client_102263,11,0
302,21/9/2001,62,train_Client_102265,11,0
103,15/5/2013,69,train_Client_10227,11,1
310,20/4/2013,62,train_Client_102270,11,0
310,17/4/2001,62,train_Client_102274,11,0
103,12/11/2013,69,train_Client_102275,11,0
304,10/11/2012,62,train_Client_102277,11,0
305,8/11/2018,62,train_Client_102279,11,0
301,29/11/2008,62,train_Client_10228,11,0
101,13/11/1986,60,train_Client_102280,11,0
101,18/12/2012,60,train_Client_102281,11,0
301,3/7/2014,62,train_Client_102282,11,0
107,11/3/2014,69,train_Client_102283,11,0
306,4/3/2015,63,train_Client_102284,51,0
312,1/12/2010,63,train_Client_102285,11,0
103,14/5/2013,69,train_Client_102286,51,1
104,10/1/2007,69,train_Client_102287,11,0
101,15/5/1982,60,train_Client_102289,11,1
311,11/11/1994,63,train_Client_10229,11,0
301,14/6/1977,62,train_Client_102291,11,0
309,25/11/2010,62,train_Client_102292,11,0
103,17/3/2017,69,train_Client_102293,11,1
309,16/5/1984,62,train_Client_102295,11,0
101,22/7/2018,60,train_Client_102296,11,0
101,28/8/2012,60,train_Client_102297,11,0
101,26/3/2015,60,train_Client_102298,11,0
304,13/10/1980,62,train_Client_102299,11,0
101,30/7/2013,60,train_Client_1023,11,0
302,28/7/2009,62,train_Client_10230,11,1
305,29/2/2008,62,train_Client_102300,11,0
306,5/10/2015,63,train_Client_102301,11,0
101,8/5/1984,60,train_Client_102303,11,0
104,8/3/2007,69,train_Client_102304,11,0
101,21/5/2011,60,train_Client_102305,11,0
101,11/3/2008,60,train_Client_102306,11,0
107,12/5/2009,69,train_Client_102307,11,0
101,4/6/1993,60,train_Client_102308,11,0
304,16/9/2003,62,train_Client_10231,11,0
312,11/10/2000,63,train_Client_102310,11,0
104,26/2/2007,69,train_Client_102311,11,0
305,16/12/2014,62,train_Client_102312,11,0
311,8/7/2013,63,train_Client_102313,11,0
101,17/10/1980,60,train_Client_102316,11,0
301,26/7/1979,62,train_Client_102317,11,0
101,7/9/1977,60,train_Client_102319,11,0
312,23/9/2015,63,train_Client_10232,11,0
101,15/4/1996,60,train_Client_102320,11,0
311,5/9/2018,63,train_Client_102321,11,0
309,26/12/1989,62,train_Client_102322,11,1
306,27/5/2005,63,train_Client_102323,11,0
104,13/3/1991,69,train_Client_102324,11,0
304,3/4/2002,62,train_Client_102325,11,0
311,29/12/2012,63,train_Client_102326,11,0
103,22/10/1984,69,train_Client_102327,11,0
303,16/5/1996,62,train_Client_102328,11,0
311,30/9/2011,63,train_Client_102329,11,0
103,25/5/2010,69,train_Client_10233,11,0
105,2/4/2013,69,train_Client_102331,11,0
309,19/5/1998,62,train_Client_102332,11,0
306,11/5/1999,63,train_Client_102334,11,0
307,26/12/1989,62,train_Client_102337,11,0
101,6/12/2017,60,train_Client_102341,11,0
303,18/6/2013,62,train_Client_102342,11,0
301,27/11/2012,62,train_Client_102343,11,0
302,29/2/2008,62,train_Client_10235,11,1
311,21/5/1987,63,train_Client_102350,11,1
305,15/12/1989,62,train_Client_102351,11,0
301,4/9/2010,62,train_Client_102352,11,0
101,26/4/1982,60,train_Client_102354,11,0
310,27/8/2004,62,train_Client_102356,11,0
311,19/9/2016,63,train_Client_102357,11,0
311,30/9/2002,63,train_Client_102358,11,0
103,21/12/2010,69,train_Client_102361,11,0
101,22/2/2010,60,train_Client_102362,11,0
307,25/1/1983,62,train_Client_102363,11,0
101,12/12/1984,60,train_Client_102364,11,0
101,13/10/2016,60,train_Client_102365,11,0
306,19/12/2006,63,train_Client_102366,11,0
101,22/3/1985,60,train_Client_102367,11,0
307,13/6/2009,62,train_Client_102369,11,0
311,14/11/2001,63,train_Client_10237,12,0
306,12/2/2009,63,train_Client_102370,11,0
371,21/11/2016,62,train_Client_102371,11,0
101,30/6/2014,60,train_Client_102372,11,0
305,8/2/2014,62,train_Client_102373,11,0
101,6/1/2010,60,train_Client_102374,11,0
101,28/4/2014,60,train_Client_102375,11,0
107,10/12/2008,69,train_Client_102376,11,0
302,12/11/1979,62,train_Client_102377,11,0
101,22/4/1998,60,train_Client_10238,11,0
104,23/5/2009,69,train_Client_102380,11,0
101,19/4/1994,60,train_Client_102381,11,0
303,17/2/2015,62,train_Client_102382,11,0
309,26/10/2005,62,train_Client_102384,11,0
301,5/4/1982,62,train_Client_102385,11,0
312,15/2/2014,63,train_Client_102386,11,0
313,14/4/1989,63,train_Client_102387,11,0
101,22/3/2000,60,train_Client_102389,11,0
101,2/9/1983,60,train_Client_10239,11,0
301,6/9/2013,62,train_Client_102390,11,0
101,29/7/1978,60,train_Client_102392,11,0
304,30/11/1995,62,train_Client_102393,11,0
101,6/10/2016,60,train_Client_102394,11,0
206,27/2/2012,69,train_Client_102395,11,0
101,21/5/2012,60,train_Client_102396,11,0
101,25/12/1990,63,train_Client_102397,11,0
101,8/11/1978,60,train_Client_102398,11,0
307,25/12/2000,62,train_Client_102399,11,0
101,12/12/2000,60,train_Client_10240,11,0
107,30/12/2015,69,train_Client_102400,11,0
107,3/5/1994,69,train_Client_102405,11,1
104,14/2/2011,69,train_Client_102408,11,1
103,16/12/2016,69,train_Client_102409,11,0
107,11/3/2014,69,train_Client_102410,11,0
371,23/4/2011,62,train_Client_102411,11,1
103,18/4/2011,69,train_Client_102412,11,0
104,25/5/1982,69,train_Client_102415,11,0
107,18/3/2016,69,train_Client_102418,11,0
371,16/11/2001,62,train_Client_102419,11,0
312,20/2/2018,63,train_Client_102420,11,0
104,5/4/2007,69,train_Client_102421,11,0
101,31/12/1982,60,train_Client_102422,11,0
101,8/5/2000,60,train_Client_102423,11,0
103,25/5/2016,69,train_Client_102424,51,0
371,22/6/1987,62,train_Client_102427,11,0
303,11/11/2015,62,train_Client_102428,11,0
101,7/11/2016,60,train_Client_10243,11,0
101,31/12/1994,63,train_Client_102430,11,0
107,29/5/2013,69,train_Client_102433,11,0
103,13/9/2000,69,train_Client_102434,11,0
101,12/2/1998,60,train_Client_102435,11,0
304,31/5/2018,62,train_Client_102437,11,0
301,11/3/2008,62,train_Client_102439,11,0
101,23/6/1993,63,train_Client_10244,11,0
107,30/7/2001,69,train_Client_102442,11,0
106,15/9/2003,69,train_Client_102445,11,0
379,6/9/2011,63,train_Client_102446,11,0
101,5/3/2009,60,train_Client_102448,11,0
105,10/11/1999,69,train_Client_102449,11,0
101,21/10/2010,60,train_Client_10245,11,0
101,1/6/2012,60,train_Client_102452,11,0
103,20/4/2006,69,train_Client_102454,11,0
101,22/12/1997,60,train_Client_102456,11,0
301,17/1/2013,62,train_Client_102457,11,0
310,30/6/2003,62,train_Client_102458,11,0
104,21/7/2009,69,train_Client_102459,11,0
101,17/6/2015,60,train_Client_10246,11,0
304,16/12/1986,62,train_Client_102460,11,0
101,30/12/2002,60,train_Client_102462,11,0
104,22/12/2011,69,train_Client_102463,11,0
312,12/2/2004,63,train_Client_102464,11,0
308,29/10/2016,63,train_Client_102465,11,0
101,2/1/2015,60,train_Client_102466,11,0
309,24/12/2002,62,train_Client_102467,11,0
104,13/7/2017,69,train_Client_102468,11,0
303,23/2/2015,62,train_Client_102469,51,0
303,11/3/2010,62,train_Client_10247,11,0
104,24/10/2011,69,train_Client_102471,11,0
101,20/9/2011,60,train_Client_102472,11,0
312,6/4/2018,63,train_Client_102473,11,0
101,6/10/1998,60,train_Client_102477,11,0
104,30/4/2014,69,train_Client_102478,11,1
107,4/7/2015,69,train_Client_10248,11,0
104,13/5/1994,69,train_Client_102480,11,0
101,4/5/1994,60,train_Client_102481,11,0
101,17/12/2014,60,train_Client_102484,11,0
107,2/1/2017,69,train_Client_102485,51,0
302,5/3/1980,62,train_Client_102486,11,0
310,15/3/2012,62,train_Client_102487,11,0
311,31/5/1996,63,train_Client_102488,11,0
103,7/9/2011,69,train_Client_102489,11,0
310,14/2/2008,62,train_Client_10249,11,0
101,12/1/2012,60,train_Client_102490,11,1
311,7/6/2017,63,train_Client_102491,11,0
104,31/7/2008,69,train_Client_102492,11,0
107,5/5/2017,69,train_Client_102493,11,0
371,18/5/2011,62,train_Client_102494,11,0
303,15/5/2008,62,train_Client_102495,11,0
313,4/4/1984,63,train_Client_102497,11,0
101,20/9/2018,60,train_Client_102498,11,0
101,26/1/1984,60,train_Client_102499,11,0
101,30/1/2004,60,train_Client_10250,11,0
107,20/11/1992,69,train_Client_102500,11,0
103,22/12/2008,69,train_Client_102501,11,0
371,18/4/2016,62,train_Client_102503,11,0
303,2/10/2014,62,train_Client_102504,11,0
311,28/2/2007,63,train_Client_102505,11,1
311,27/8/1996,63,train_Client_102506,11,0
104,19/1/2017,69,train_Client_102507,11,0
101,8/12/2010,60,train_Client_102508,11,0
104,22/4/2005,69,train_Client_102509,11,0
371,16/12/1988,62,train_Client_102510,11,0
107,30/3/2012,69,train_Client_102511,11,0
304,22/12/1995,62,train_Client_102512,11,0
301,10/3/2000,62,train_Client_102517,11,0
101,7/10/2008,60,train_Client_102518,11,0
310,10/8/1998,62,train_Client_102519,11,0
302,20/2/2006,62,train_Client_10252,11,1
103,14/12/2016,69,train_Client_102520,11,0
305,3/9/2018,62,train_Client_102521,11,0
306,6/2/2009,63,train_Client_102522,11,0
105,17/11/2006,69,train_Client_102523,11,0
107,1/10/1984,69,train_Client_102524,11,0
301,20/9/2005,62,train_Client_102525,11,0
312,10/8/2009,63,train_Client_102527,11,0
104,1/12/1980,69,train_Client_102528,11,0
303,17/9/2015,62,train_Client_102529,11,0
101,31/12/2009,60,train_Client_10253,11,0
104,8/9/2012,69,train_Client_102530,11,0
101,28/12/2007,60,train_Client_102531,11,0
107,23/9/1998,69,train_Client_102532,11,0
305,18/5/1984,62,train_Client_102533,11,0
307,25/6/2012,62,train_Client_102534,11,0
101,12/8/1998,60,train_Client_102535,11,0
306,26/6/2014,63,train_Client_102536,11,0
371,28/6/2002,62,train_Client_102538,11,1
101,8/3/2014,60,train_Client_102539,11,0
105,26/4/1995,69,train_Client_10254,11,0
101,7/9/2017,60,train_Client_102540,11,0
106,9/10/2014,69,train_Client_102541,11,0
101,30/5/2007,60,train_Client_102543,11,0
101,29/10/1990,60,train_Client_102544,11,0
301,5/1/2016,62,train_Client_102548,11,1
306,18/10/2011,63,train_Client_102549,11,0
301,30/3/1984,62,train_Client_10255,11,0
104,27/9/1994,69,train_Client_102550,11,0
107,19/5/2006,69,train_Client_102551,11,0
302,5/9/2013,62,train_Client_102552,11,0
107,21/11/2017,69,train_Client_102553,11,0
303,29/3/1985,62,train_Client_102554,11,0
312,31/3/2004,63,train_Client_102555,11,0
101,26/3/2003,60,train_Client_102556,11,0
104,26/9/1997,69,train_Client_102558,11,0
309,25/12/2000,62,train_Client_10256,11,0
101,21/6/2010,60,train_Client_102560,11,0
107,2/11/1987,69,train_Client_102561,11,0
104,26/6/2014,69,train_Client_102562,11,0
302,22/8/2003,62,train_Client_102564,11,0
309,27/2/2008,62,train_Client_102566,11,1
301,27/7/2015,62,train_Client_102567,11,0
103,13/1/1979,69,train_Client_102570,11,0
307,16/11/2001,62,train_Client_102571,11,0
101,21/12/1982,60,train_Client_102573,11,0
101,17/7/2008,60,train_Client_102574,11,0
301,10/6/1983,62,train_Client_102575,11,0
379,21/4/2000,63,train_Client_102576,11,0
101,24/3/2009,60,train_Client_102577,11,0
101,23/6/2010,60,train_Client_102578,11,0
309,8/6/2018,62,train_Client_102579,11,0
307,18/10/1990,62,train_Client_102581,11,0
107,11/10/2008,69,train_Client_102582,11,0
311,8/2/1993,63,train_Client_102583,11,0
104,11/11/2009,69,train_Client_102584,11,0
103,16/9/2014,69,train_Client_102585,11,0
101,22/11/2008,60,train_Client_102586,11,0
103,28/11/2011,69,train_Client_102587,11,1
301,3/12/2013,62,train_Client_102588,11,0
107,8/4/2014,69,train_Client_102589,11,0
101,17/6/1998,60,train_Client_102590,11,0
303,30/5/2015,62,train_Client_102591,11,0
301,10/6/2013,62,train_Client_102592,11,0
105,22/6/2015,69,train_Client_102593,11,0
101,4/3/1982,60,train_Client_102594,11,0
107,11/7/2017,69,train_Client_102597,11,0
101,19/11/2013,60,train_Client_102598,11,0
313,2/9/2009,63,train_Client_102599,11,0
104,19/11/1999,69,train_Client_10260,11,0
311,12/4/2000,63,train_Client_102600,11,0
101,22/6/2000,60,train_Client_102602,11,0
103,25/6/2016,69,train_Client_102604,11,0
107,10/3/2003,69,train_Client_102605,11,0
301,13/3/2012,62,train_Client_102606,11,0
311,9/10/2006,63,train_Client_102607,11,0
311,15/12/1989,63,train_Client_102608,11,0
107,25/8/2008,69,train_Client_102609,11,0
101,3/12/2007,60,train_Client_102610,11,0
101,24/9/2018,60,train_Client_102611,11,0
101,20/2/2012,60,train_Client_102612,11,0
310,22/6/2011,62,train_Client_102613,11,0
309,28/12/2016,62,train_Client_102614,11,0
101,29/1/1980,60,train_Client_102615,11,0
101,18/11/2004,60,train_Client_102616,11,0
311,17/9/1987,63,train_Client_102619,11,0
305,30/6/2003,62,train_Client_102621,11,0
101,16/3/1978,60,train_Client_102623,11,0
310,24/8/1988,62,train_Client_102624,11,0
101,1/6/2006,60,train_Client_102626,11,0
311,13/6/2000,63,train_Client_102627,11,0
101,27/3/1992,60,train_Client_102628,11,0
101,24/4/1984,60,train_Client_102629,11,0
310,12/8/2015,62,train_Client_10263,11,0
101,8/10/2010,60,train_Client_102631,11,0
303,6/1/2016,62,train_Client_102634,11,0
107,15/5/2002,69,train_Client_102638,11,0
101,4/4/2014,63,train_Client_102639,11,0
101,23/8/2011,60,train_Client_10264,11,0
371,28/1/1983,62,train_Client_102640,11,0
302,25/11/2010,62,train_Client_102641,11,0
101,14/8/2010,60,train_Client_102642,11,0
101,27/12/2009,60,train_Client_102643,11,0
104,4/7/2006,69,train_Client_102644,11,0
107,10/8/1999,69,train_Client_102647,12,0
101,17/12/2003,60,train_Client_102648,11,0
107,13/10/2012,69,train_Client_102649,11,0
311,15/12/2005,63,train_Client_10265,11,0
101,10/2/2014,60,train_Client_102651,11,0
302,6/6/2009,62,train_Client_102652,12,0
104,31/5/2001,69,train_Client_102653,11,0
104,15/7/2014,69,train_Client_102654,11,0
101,7/4/2009,60,train_Client_102655,11,0
101,14/2/2003,60,train_Client_102656,11,0
307,27/4/2012,62,train_Client_102657,11,0
303,30/10/1998,62,train_Client_102658,11,0
101,19/7/2007,60,train_Client_102659,11,0
107,11/3/2014,69,train_Client_10266,11,1
305,9/6/2004,62,train_Client_102660,11,0
101,29/3/1989,60,train_Client_102661,11,0
306,27/11/1996,63,train_Client_102662,11,0
303,3/3/2008,62,train_Client_102663,11,0
303,29/10/2015,62,train_Client_102664,11,0
301,25/8/2014,62,train_Client_102666,11,1
101,25/12/1996,60,train_Client_102667,11,0
104,25/9/2017,69,train_Client_102668,11,0
308,23/9/2004,63,train_Client_102669,11,0
305,12/1/2016,62,train_Client_10267,11,0
104,16/3/2013,69,train_Client_102670,11,0
312,31/10/2013,63,train_Client_102671,11,0
101,16/9/2009,60,train_Client_102672,11,0
107,14/1/2008,69,train_Client_102673,51,0
307,10/9/2014,62,train_Client_102674,11,0
310,7/11/1989,62,train_Client_102675,11,1
301,30/3/1984,62,train_Client_102677,11,0
308,9/11/2013,63,train_Client_102678,11,0
311,26/4/2000,63,train_Client_102681,11,0
311,25/12/2010,63,train_Client_102682,11,0
107,8/5/1982,69,train_Client_102683,11,0
301,5/11/1984,62,train_Client_102685,11,0
301,26/6/2009,62,train_Client_102688,11,0
301,17/4/1985,62,train_Client_10269,11,0
311,6/10/1988,63,train_Client_102690,11,0
311,14/12/2009,63,train_Client_102692,12,0
104,8/5/2002,69,train_Client_102693,11,0
107,30/4/2001,69,train_Client_102695,11,0
101,15/12/2008,60,train_Client_102696,12,0
103,8/12/2015,69,train_Client_102697,11,0
105,19/5/1998,69,train_Client_102698,11,0
311,30/10/2003,63,train_Client_102699,11,0
305,29/11/2002,62,train_Client_10270,11,0
101,15/8/1989,60,train_Client_102700,11,0
311,21/2/2007,63,train_Client_102701,11,0
103,23/1/2012,69,train_Client_102702,11,0
305,17/2/1977,62,train_Client_102706,11,0
303,3/8/2010,62,train_Client_102707,11,1
101,28/5/2002,60,train_Client_102708,11,0
101,6/3/2009,60,train_Client_102709,11,0
101,21/2/1978,60,train_Client_102711,11,0
101,18/12/1984,60,train_Client_102712,11,0
304,30/11/2012,62,train_Client_102713,11,1
101,11/3/2008,60,train_Client_102714,11,0
302,18/3/2016,62,train_Client_102718,11,0
306,6/6/1986,63,train_Client_102719,11,0
310,16/5/2016,62,train_Client_102720,11,0
104,24/7/2015,69,train_Client_102721,12,0
101,19/8/2018,60,train_Client_102722,11,0
311,26/9/1989,63,train_Client_102723,11,0
301,1/10/1982,62,train_Client_102724,11,0
107,4/8/2009,69,train_Client_102725,11,0
105,18/5/2012,69,train_Client_102726,11,0
306,6/9/2018,63,train_Client_102727,11,0
101,21/9/1984,60,train_Client_102729,11,0
101,20/10/2012,60,train_Client_10273,11,0
101,17/5/2012,60,train_Client_102730,11,0
306,11/12/1995,63,train_Client_102732,11,0
305,25/6/1985,62,train_Client_102733,11,0
303,9/5/2006,62,train_Client_102734,11,1
311,14/7/2012,63,train_Client_102735,11,0
301,15/11/1991,62,train_Client_102736,11,0
301,21/12/1977,62,train_Client_102737,11,0
101,31/12/1996,60,train_Client_102738,11,0
105,28/12/2011,69,train_Client_102739,11,0
307,26/12/1986,62,train_Client_10274,11,0
107,12/8/2010,69,train_Client_102740,11,0
301,29/12/2017,62,train_Client_102742,11,0
101,29/3/2013,60,train_Client_102743,11,0
104,6/5/1992,69,train_Client_102744,11,1
301,16/1/2010,62,train_Client_102745,11,0
